snapshot_date,checkin,checkout,ttt,los,page_offset,rank_in_search,name,price_raw,review_score,review_count,stars,distance,room_type,cancellation,card_text,url
2026-01-28,2026-01-31,2026-02-03,3,3,75,79,West Side YMCA,US$316,6.7,14572,3,350 m from downtown,"Private Bunk Bed Room with Shared Bathroom
1 bunk bed
We have 5 left at this price",,"West Side YMCA
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
Upper West Side, New YorkShow on map
350 m from downtownSubway Access
Scored 6.7
6.7
Review score
14,572 reviews
Location 9.5
Early 2026 Deal
Private Bunk Bed Room with Shared Bathroom
1 bunk bed
We have 5 left at this price
3 nights, 2 adults
US$366US$316
Original price US$366. Current price US$316.
Includes taxes and fees
See availability",https://www.booking.com/hotel/us/west-side-ymca.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9uZXcgeW9ya0gxWARoaogBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgChbfoywbAAgHSAiRkOWJjNzA2Yy1iM2NmLTQ0MWQtOGZlYi1kOWY1ZDFmZTBhODnYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-01-31&checkout=2026-02-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=79&sr_order=popularity&srpvid=0acd6502658704cc&srepoch=1769610122&all_sr_blocks=110672904_91476666_2_0_0_779996&highlighted_blocks=110672904_91476666_2_0_0_779996&matching_block_id=110672904_91476666_2_0_0_779996&sr_pri_blocks=110672904_91476666_2_0_0_779996_31563&from=searchresults
2026-01-28,2026-01-31,2026-02-03,3,3,75,80,Hotel Five44,US$464,7.9,923,3,1.2 km from downtown,"Deluxe Queen Room
1 full bed
Free cancellation
We have 1 left at this price","Hotel Five44
Opens in new window
Hell's Kitchen, New YorkShow on map
1.2 km from downtown
Scored 7.9
7.9
Good
923 reviews
Deluxe Queen Room
1 full bed
Free cancellation
We have 1 left at this price
3 nights, 2 adults
US$464
Price US$464
Includes taxes and fees
See availability","Hotel Five44
Opens in new window
Hell's Kitchen, New YorkShow on map
1.2 km from downtown
Scored 7.9
7.9
Good
923 reviews
Deluxe Queen Room
1 full bed
Free cancellation
We have 1 left at this price
3 nights, 2 adults
US$464
Price US$464
Includes taxes and fees
See availability",https://www.booking.com/hotel/us/five44.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9uZXcgeW9ya0gxWARoaogBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgChbfoywbAAgHSAiRkOWJjNzA2Yy1iM2NmLTQ0MWQtOGZlYi1kOWY1ZDFmZTBhODnYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-01-31&checkout=2026-02-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=80&sr_order=popularity&srpvid=0acd6502658704cc&srepoch=1769610122&all_sr_blocks=246194901_235204175_0_0_0_562568&highlighted_blocks=246194901_235204175_0_0_0_562568&matching_block_id=246194901_235204175_0_0_0_562568&sr_pri_blocks=246194901_235204175_0_0_0_562568_46403&from=searchresults
2026-01-28,2026-01-31,2026-02-03,3,3,75,81,Hotel Hendricks,US$788,8.0,2195,4,1.8 km from downtown,"Queen Room - Disability Access
1 queen bed
Free cancellation","Hotel Hendricks
Opens in new window
Manhattan, New YorkShow on map
1.8 km from downtownSubway Access
Scored 8.0
8.0
Very Good
2,195 reviews
Location 9.4
Queen Room - Disability Access
1 queen bed
Free cancellation
3 nights, 2 adults
US$903US$788
Original price US$903. Current price US$788.
Includes taxes and fees
See availability","Hotel Hendricks
Opens in new window
Manhattan, New YorkShow on map
1.8 km from downtownSubway Access
Scored 8.0
8.0
Very Good
2,195 reviews
Location 9.4
Queen Room - Disability Access
1 queen bed
Free cancellation
3 nights, 2 adults
US$903US$788
Original price US$903. Current price US$788.
Includes taxes and fees
See availability",https://www.booking.com/hotel/us/hendricks.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9uZXcgeW9ya0gxWARoaogBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgChbfoywbAAgHSAiRkOWJjNzA2Yy1iM2NmLTQ0MWQtOGZlYi1kOWY1ZDFmZTBhODnYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-01-31&checkout=2026-02-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=81&sr_order=popularity&srpvid=0acd6502658704cc&srepoch=1769610122&all_sr_blocks=456171009_426259778_2_40_0&highlighted_blocks=456171009_426259778_2_40_0&matching_block_id=456171009_426259778_2_40_0&sr_pri_blocks=456171009_426259778_2_40_0__78845&from=searchresults
2026-01-28,2026-01-31,2026-02-03,3,3,75,82,Hotel Henri NY,US$683,6.7,3,4,2.9 km from downtown,"Double Room
2 full beds
Free cancellation
No prepayment needed – pay at the property
We have 2 left at this price","Hotel Henri NY
Opens in new window
Flatiron District, New YorkShow on map
2.9 km from downtownSubway Access
Scored 6.7
6.7
Review score
3 reviews
Double Room
2 full beds
Free cancellation
No prepayment needed – pay at the property
We have 2 left at this price
3 nights, 2 adults
US$796US$683
Original price US$796. Current price US$683.
Includes taxes and fees
See availability","Hotel Henri NY
Opens in new window
Flatiron District, New YorkShow on map
2.9 km from downtownSubway Access
Scored 6.7
6.7
Review score
3 reviews
Double Room
2 full beds
Free cancellation
No prepayment needed – pay at the property
We have 2 left at this price
3 nights, 2 adults
US$796US$683
Original price US$796. Current price US$683.
Includes taxes and fees
See availability",https://www.booking.com/hotel/us/henri.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9uZXcgeW9ya0gxWARoaogBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgChbfoywbAAgHSAiRkOWJjNzA2Yy1iM2NmLTQ0MWQtOGZlYi1kOWY1ZDFmZTBhODnYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-01-31&checkout=2026-02-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=82&sr_order=popularity&srpvid=0acd6502658704cc&srepoch=1769610122&all_sr_blocks=446323703_269983911_0_0_0&highlighted_blocks=446323703_269983911_0_0_0&matching_block_id=446323703_269983911_0_0_0&sr_pri_blocks=446323703_269983911_0_0_0__68255&from=searchresults
2026-01-28,2026-01-31,2026-02-03,3,3,75,83,The Hotel at Fifth Avenue,US$638,8.0,3952,3,2.3 km from downtown,"Queen Room - Non-Smoking
1 queen bed
Free cancellation
We have 3 left at this price","The Hotel at Fifth Avenue
Opens in new window
Manhattan, New YorkShow on map
2.3 km from downtownSubway Access
Scored 8.0
8.0
Very Good
3,952 reviews
Location 9.5
Early 2026 Deal
Queen Room - Non-Smoking
1 queen bed
Free cancellation
We have 3 left at this price
3 nights, 2 adults
US$795US$638
Original price US$795. Current price US$638.
Includes taxes and fees
See availability","The Hotel at Fifth Avenue
Opens in new window
Manhattan, New YorkShow on map
2.3 km from downtownSubway Access
Scored 8.0
8.0
Very Good
3,952 reviews
Location 9.5
Early 2026 Deal
Queen Room - Non-Smoking
1 queen bed
Free cancellation
We have 3 left at this price
3 nights, 2 adults
US$795US$638
Original price US$795. Current price US$638.
Includes taxes and fees
See availability",https://www.booking.com/hotel/us/la-quinta-manhattan.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9uZXcgeW9ya0gxWARoaogBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgChbfoywbAAgHSAiRkOWJjNzA2Yy1iM2NmLTQ0MWQtOGZlYi1kOWY1ZDFmZTBhODnYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-01-31&checkout=2026-02-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=83&sr_order=popularity&srpvid=0acd6502658704cc&srepoch=1769610122&all_sr_blocks=5620910_335896541_2_0_0&highlighted_blocks=5620910_335896541_2_0_0&matching_block_id=5620910_335896541_2_0_0&sr_pri_blocks=5620910_335896541_2_0_0__63783&from=searchresults
2026-01-28,2026-01-31,2026-02-03,3,3,75,84,414 Hotel,US$460,6.7,434,,1.1 km from downtown,"Deluxe Queen Suite
Private suite
1 queen bed",,"414 Hotel
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
Hell's Kitchen, New YorkShow on map
1.1 km from downtownSubway Access
Scored 6.7
6.7
Review score
434 reviews
Deluxe Queen Suite
Private suite
1 queen bed
3 nights, 2 adults
US$460
Price US$460
Includes taxes and fees
See availability",https://www.booking.com/hotel/us/414-new-york1.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9uZXcgeW9ya0gxWARoaogBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgChbfoywbAAgHSAiRkOWJjNzA2Yy1iM2NmLTQ0MWQtOGZlYi1kOWY1ZDFmZTBhODnYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-01-31&checkout=2026-02-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=84&sr_order=popularity&srpvid=0acd6502658704cc&srepoch=1769610122&all_sr_blocks=1335705701_406030375_2_0_0&highlighted_blocks=1335705701_406030375_2_0_0&matching_block_id=1335705701_406030375_2_0_0&sr_pri_blocks=1335705701_406030375_2_0_0__45975&from=searchresults
2026-01-28,2026-01-31,2026-02-03,3,3,75,85,Riu Plaza New York Times Square,US$783,8.6,7047,4,1 km from downtown,"Deluxe King Room
1 king bed
Breakfast included
We have 2 left at this price",,"Riu Plaza New York Times Square
Opens in new window
Hell's Kitchen, New YorkShow on map
1 km from downtownSubway Access
Sustainability certification
Scored 8.6
8.6
Excellent
7,047 reviews
Location 9.5
Early 2026 Deal
Deluxe King Room
1 king bed
Breakfast included
We have 2 left at this price
3 nights, 2 adults
US$1,145US$783
Original price US$1,145. Current price US$783.
Includes taxes and fees
See availability",https://www.booking.com/hotel/us/riu-plaza-new-york-times-square.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9uZXcgeW9ya0gxWARoaogBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgChbfoywbAAgHSAiRkOWJjNzA2Yy1iM2NmLTQ0MWQtOGZlYi1kOWY1ZDFmZTBhODnYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-01-31&checkout=2026-02-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=85&sr_order=popularity&srpvid=0acd6502658704cc&srepoch=1769610122&all_sr_blocks=139791602_97397666_2_1_0_862624&highlighted_blocks=139791602_97397666_2_1_0_862624&matching_block_id=139791602_97397666_2_1_0_862624&sr_pri_blocks=139791602_97397666_2_1_0_862624_78296&from_sustainable_property_sr=1&from=searchresults
2026-01-28,2026-01-31,2026-02-03,3,3,75,86,Placemakr Wall Street,US$752,8.7,3285,4,7.3 km from downtown,"Studio Murphy
Entire studio • 1 bathroom • 30 m²
1 twin bed
Free cancellation
We have 2 left at this price","Placemakr Wall Street
Opens in new window
Manhattan, New YorkShow on map
7.3 km from downtownSubway Access
Scored 8.7
8.7
Excellent
3,285 reviews
Location 9.3
Studio Murphy
Entire studio • 1 bathroom • 30 m²
1 twin bed
Free cancellation
We have 2 left at this price
3 nights, 2 adults
US$752
Price US$752
Includes taxes and fees
See availability","Placemakr Wall Street
Opens in new window
Manhattan, New YorkShow on map
7.3 km from downtownSubway Access
Scored 8.7
8.7
Excellent
3,285 reviews
Location 9.3
Studio Murphy
Entire studio • 1 bathroom • 30 m²
1 twin bed
Free cancellation
We have 2 left at this price
3 nights, 2 adults
US$752
Price US$752
Includes taxes and fees
See availability",https://www.booking.com/hotel/us/front-amp-wall.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9uZXcgeW9ya0gxWARoaogBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgChbfoywbAAgHSAiRkOWJjNzA2Yy1iM2NmLTQ0MWQtOGZlYi1kOWY1ZDFmZTBhODnYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-01-31&checkout=2026-02-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=86&sr_order=popularity&srpvid=0acd6502658704cc&srepoch=1769610122&all_sr_blocks=768651410_419383846_2_2_0&highlighted_blocks=768651410_419383846_2_2_0&matching_block_id=768651410_419383846_2_2_0&sr_pri_blocks=768651410_419383846_2_2_0__75179&from=searchresults
2026-01-28,2026-01-31,2026-02-03,3,3,75,87,"Club Quarters Hotel Grand Central, New York",US$601,8.6,4971,4,1.8 km from downtown,"Small Queen Room
1 queen bed
Free cancellation
No prepayment needed – pay at the property
We have 2 left at this price","Club Quarters Hotel Grand Central, New York
Opens in new window
Midtown East, New YorkShow on map
1.8 km from downtownSubway Access
Scored 8.6
8.6
Excellent
4,971 reviews
Location 9.5
Early 2026 Deal
Small Queen Room
1 queen bed
Free cancellation
No prepayment needed – pay at the property
We have 2 left at this price
3 nights, 2 adults
US$690US$601
Original price US$690. Current price US$601.
Includes taxes and fees
See availability","Club Quarters Hotel Grand Central, New York
Opens in new window
Midtown East, New YorkShow on map
1.8 km from downtownSubway Access
Scored 8.6
8.6
Excellent
4,971 reviews
Location 9.5
Early 2026 Deal
Small Queen Room
1 queen bed
Free cancellation
No prepayment needed – pay at the property
We have 2 left at this price
3 nights, 2 adults
US$690US$601
Original price US$690. Current price US$601.
Includes taxes and fees
See availability",https://www.booking.com/hotel/us/club-quarters-grand-central.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9uZXcgeW9ya0gxWARoaogBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgChbfoywbAAgHSAiRkOWJjNzA2Yy1iM2NmLTQ0MWQtOGZlYi1kOWY1ZDFmZTBhODnYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-01-31&checkout=2026-02-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=87&sr_order=popularity&srpvid=0acd6502658704cc&srepoch=1769610122&all_sr_blocks=48665901_428131802_2_0_0_260773&highlighted_blocks=48665901_428131802_2_0_0_260773&matching_block_id=48665901_428131802_2_0_0_260773&sr_pri_blocks=48665901_428131802_2_0_0_260773_60083&from=searchresults
2026-01-28,2026-01-31,2026-02-03,3,3,75,88,Pod Times Square,US$467,8.5,19679,3,1.4 km from downtown,"Bunk Pod
2 twin beds
We have 5 left at this price",,"Pod Times Square
Opens in new window
Hell's Kitchen, New YorkShow on map
1.4 km from downtownSubway Access
Scored 8.5
8.5
Very Good
19,679 reviews
Location 9.5
Bunk Pod
2 twin beds
We have 5 left at this price
3 nights, 2 adults
US$510US$467
Original price US$510. Current price US$467.
Includes taxes and fees
See availability",https://www.booking.com/hotel/us/pod-times-square.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9uZXcgeW9ya0gxWARoaogBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgChbfoywbAAgHSAiRkOWJjNzA2Yy1iM2NmLTQ0MWQtOGZlYi1kOWY1ZDFmZTBhODnYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-01-31&checkout=2026-02-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=88&sr_order=popularity&srpvid=0acd6502658704cc&srepoch=1769610122&all_sr_blocks=237726011_101250051_2_0_0&highlighted_blocks=237726011_101250051_2_0_0&matching_block_id=237726011_101250051_2_0_0&sr_pri_blocks=237726011_101250051_2_0_0__46663&from=searchresults
2026-01-28,2026-01-31,2026-02-03,3,3,75,89,The Marlton Hotel,"US$1,591",8.5,1047,4,4.1 km from downtown,"Twin Room with Two Twin Beds
2 twin beds
Breakfast included
Free cancellation
No prepayment needed – pay at the property
We have 1 left at this price","The Marlton Hotel
Opens in new window
Greenwich Village, New YorkShow on map
4.1 km from downtownSubway Access
Scored 8.5
8.5
Very Good
1,047 reviews
Location 9.6
Twin Room with Two Twin Beds
2 twin beds
Breakfast included
Free cancellation
No prepayment needed – pay at the property
We have 1 left at this price
3 nights, 2 adults
US$1,766US$1,591
Original price US$1,766. Current price US$1,591.
Includes taxes and fees
See availability","The Marlton Hotel
Opens in new window
Greenwich Village, New YorkShow on map
4.1 km from downtownSubway Access
Scored 8.5
8.5
Very Good
1,047 reviews
Location 9.6
Twin Room with Two Twin Beds
2 twin beds
Breakfast included
Free cancellation
No prepayment needed – pay at the property
We have 1 left at this price
3 nights, 2 adults
US$1,766US$1,591
Original price US$1,766. Current price US$1,591.
Includes taxes and fees
See availability",https://www.booking.com/hotel/us/the-marlton.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9uZXcgeW9ya0gxWARoaogBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgChbfoywbAAgHSAiRkOWJjNzA2Yy1iM2NmLTQ0MWQtOGZlYi1kOWY1ZDFmZTBhODnYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-01-31&checkout=2026-02-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=89&sr_order=popularity&srpvid=0acd6502658704cc&srepoch=1769610122&all_sr_blocks=66788106_353343479_0_1_0&highlighted_blocks=66788106_353343479_0_1_0&matching_block_id=66788106_353343479_0_1_0&sr_pri_blocks=66788106_353343479_0_1_0__159061&from=searchresults
2026-01-28,2026-01-31,2026-02-03,3,3,75,90,Hotel Mimosa,US$424,8.4,1162,3,6.1 km from downtown,"Queen Room
1 queen bed
Free cancellation
We have 1 left at this price","Hotel Mimosa
Opens in new window
Chinatown, New YorkShow on map
6.1 km from downtownSubway Access
Scored 8.4
8.4
Very Good
1,162 reviews
Queen Room
1 queen bed
Free cancellation
We have 1 left at this price
3 nights, 2 adults
US$424
Price US$424
Includes taxes and fees
See availability","Hotel Mimosa
Opens in new window
Chinatown, New YorkShow on map
6.1 km from downtownSubway Access
Scored 8.4
8.4
Very Good
1,162 reviews
Queen Room
1 queen bed
Free cancellation
We have 1 left at this price
3 nights, 2 adults
US$424
Price US$424
Includes taxes and fees
See availability",https://www.booking.com/hotel/us/mayor.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9uZXcgeW9ya0gxWARoaogBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgChbfoywbAAgHSAiRkOWJjNzA2Yy1iM2NmLTQ0MWQtOGZlYi1kOWY1ZDFmZTBhODnYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-01-31&checkout=2026-02-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=90&sr_order=popularity&srpvid=0acd6502658704cc&srepoch=1769610122&all_sr_blocks=4835603_401597544_0_0_0&highlighted_blocks=4835603_401597544_0_0_0&matching_block_id=4835603_401597544_0_0_0&sr_pri_blocks=4835603_401597544_0_0_0__42360&from=searchresults
2026-01-28,2026-01-31,2026-02-03,3,3,75,91,Hilton Garden Inn West 35th Street,US$690,8.3,2399,3,2 km from downtown,"King Room
1 king bed
No prepayment needed – pay at the property","Hilton Garden Inn West 35th Street
Opens in new window
Manhattan, New YorkShow on map
2 km from downtownSubway Access
Sustainability certification
Scored 8.3
8.3
Very Good
2,399 reviews
Location 9.6
King Room
1 king bed
No prepayment needed – pay at the property
3 nights, 2 adults
US$690
Price US$690
Includes taxes and fees
See availability","Hilton Garden Inn West 35th Street
Opens in new window
Manhattan, New YorkShow on map
2 km from downtownSubway Access
Sustainability certification
Scored 8.3
8.3
Very Good
2,399 reviews
Location 9.6
King Room
1 king bed
No prepayment needed – pay at the property
3 nights, 2 adults
US$690
Price US$690
Includes taxes and fees
See availability",https://www.booking.com/hotel/us/hilton-garden-inn-new-york-west-35th-street.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9uZXcgeW9ya0gxWARoaogBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgChbfoywbAAgHSAiRkOWJjNzA2Yy1iM2NmLTQ0MWQtOGZlYi1kOWY1ZDFmZTBhODnYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-01-31&checkout=2026-02-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=91&sr_order=popularity&srpvid=0acd6502658704cc&srepoch=1769610122&all_sr_blocks=4339601_343656545_2_2_0_942007&highlighted_blocks=4339601_343656545_2_2_0_942007&matching_block_id=4339601_343656545_2_2_0_942007&sr_pri_blocks=4339601_343656545_2_2_0_942007_69013&from_sustainable_property_sr=1&from=searchresults
2026-01-28,2026-01-31,2026-02-03,3,3,75,92,The Empire Hotel New York,US$563,6.7,4044,4,400 m from downtown,"Standard Queen Room
1 queen bed
Free cancellation
No prepayment needed – pay at the property","The Empire Hotel New York
Opens in new window
Upper West Side, New YorkShow on map
400 m from downtownSubway Access
Scored 6.7
6.7
Review score
4,044 reviews
Standard Queen Room
1 queen bed
Free cancellation
No prepayment needed – pay at the property
3 nights, 2 adults
US$684US$563
Original price US$684. Current price US$563.
Includes taxes and fees
See availability","The Empire Hotel New York
Opens in new window
Upper West Side, New YorkShow on map
400 m from downtownSubway Access
Scored 6.7
6.7
Review score
4,044 reviews
Standard Queen Room
1 queen bed
Free cancellation
No prepayment needed – pay at the property
3 nights, 2 adults
US$684US$563
Original price US$684. Current price US$563.
Includes taxes and fees
See availability",https://www.booking.com/hotel/us/the-empire.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9uZXcgeW9ya0gxWARoaogBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgChbfoywbAAgHSAiRkOWJjNzA2Yy1iM2NmLTQ0MWQtOGZlYi1kOWY1ZDFmZTBhODnYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-01-31&checkout=2026-02-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=92&sr_order=popularity&srpvid=0acd6502658704cc&srepoch=1769610122&all_sr_blocks=5739701_141511092_2_0_0&highlighted_blocks=5739701_141511092_2_0_0&matching_block_id=5739701_141511092_2_0_0&sr_pri_blocks=5739701_141511092_2_0_0__56296&from=searchresults
2026-01-28,2026-01-31,2026-02-03,3,3,75,93,Hotel Stanford,US$699,8.0,1082,3,2.3 km from downtown,"Superior Queen Room
1 queen bed
Breakfast included
Free cancellation
We have 3 left at this price","Hotel Stanford
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
Manhattan, New YorkShow on map
2.3 km from downtownSubway Access
Scored 8.0
8.0
Very Good
1,082 reviews
Location 9.6
Superior Queen Room
1 queen bed
Breakfast included
Free cancellation
We have 3 left at this price
3 nights, 2 adults
US$699
Price US$699
Includes taxes and fees
See availability","Hotel Stanford
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
Manhattan, New YorkShow on map
2.3 km from downtownSubway Access
Scored 8.0
8.0
Very Good
1,082 reviews
Location 9.6
Superior Queen Room
1 queen bed
Breakfast included
Free cancellation
We have 3 left at this price
3 nights, 2 adults
US$699
Price US$699
Includes taxes and fees
See availability",https://www.booking.com/hotel/us/stanford.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9uZXcgeW9ya0gxWARoaogBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgChbfoywbAAgHSAiRkOWJjNzA2Yy1iM2NmLTQ0MWQtOGZlYi1kOWY1ZDFmZTBhODnYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-01-31&checkout=2026-02-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=93&sr_order=popularity&srpvid=0acd6502658704cc&srepoch=1769610122&all_sr_blocks=5672119_422309319_2_1_0&highlighted_blocks=5672119_422309319_2_1_0&matching_block_id=5672119_422309319_2_1_0&sr_pri_blocks=5672119_422309319_2_1_0__69900&from=searchresults
2026-01-28,2026-01-31,2026-02-03,3,3,75,94,The Belvedere Hotel,US$547,8.0,5285,3,0.9 km from downtown,"Standard King Room
1 king bed",,"The Belvedere Hotel
Opens in new window
Hell's Kitchen, New YorkShow on map
0.9 km from downtownSubway Access
Scored 8.0
8.0
Very Good
5,285 reviews
Location 9.4
Standard King Room
1 king bed
3 nights, 2 adults
US$610US$547
Original price US$610. Current price US$547.
Includes taxes and fees
See availability",https://www.booking.com/hotel/us/the-belvedere-new-york.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9uZXcgeW9ya0gxWARoaogBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgChbfoywbAAgHSAiRkOWJjNzA2Yy1iM2NmLTQ0MWQtOGZlYi1kOWY1ZDFmZTBhODnYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-01-31&checkout=2026-02-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=94&sr_order=popularity&srpvid=0acd6502658704cc&srepoch=1769610122&all_sr_blocks=470079709_145700925_2_0_0_220909&highlighted_blocks=470079709_145700925_2_0_0_220909&matching_block_id=470079709_145700925_2_0_0_220909&sr_pri_blocks=470079709_145700925_2_0_0_220909_54683&from=searchresults
2026-01-28,2026-01-31,2026-02-03,3,3,75,95,Leo House,US$535,8.0,3018,3,2.9 km from downtown,"Standard Double Room with Shared Bathroom
1 full bed
We have 5 left at this price",,"Leo House
Opens in new window
Chelsea, New YorkShow on map
2.9 km from downtownSubway Access
Scored 8.0
8.0
Very Good
3,018 reviews
Location 9.4
Early 2026 Deal
Standard Double Room with Shared Bathroom
1 full bed
We have 5 left at this price
3 nights, 2 adults
US$624US$535
Original price US$624. Current price US$535.
Includes taxes and fees
See availability",https://www.booking.com/hotel/us/leo-house.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9uZXcgeW9ya0gxWARoaogBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgChbfoywbAAgHSAiRkOWJjNzA2Yy1iM2NmLTQ0MWQtOGZlYi1kOWY1ZDFmZTBhODnYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-01-31&checkout=2026-02-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=95&sr_order=popularity&srpvid=0acd6502658704cc&srepoch=1769610122&all_sr_blocks=50939010_338227858_2_0_0&highlighted_blocks=50939010_338227858_2_0_0&matching_block_id=50939010_338227858_2_0_0&sr_pri_blocks=50939010_338227858_2_0_0__53490&from=searchresults
